num,festival,section,pages,title,title_eng,director,country,year,running_time,grade,trailer_url,tag,program_note
50,Busan,아이콘,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82759&c_idx=414&sp_idx=&QueryStep=2,프란츠 카프카,Franz,아그네츠카 홀란드(Agnieszka HOLLAND),Czech Republic / Germany / Poland,2025,127min,,https://www.youtube.com/embed/zYYbkDbAVf8?autoplay=1,"토론토영화제 스페셜프레젠테이션, 실화바탕, 예술/예술가","팔순에 다다른 거장이 누구나 이름을 아는 작가의 전기에 도전했다. 어느 모로 보나 모험적인 작업인데, 제작진은 ‘지금껏 제일 거창한 프로젝트’라고 언급했다. 일찍이 카프카에게 매료된 홀란드는 수십 년의 시간 끝에 영화화에 들어가면서 기존의 해석이나 이미지와 궤를 달리하고 싶었다. 즉, 카프카에 관한 영화이면서 ‘Kafkaesque’의 사전적 의미를 따르기보다, 감독이 오랫동안 탐구한 이미지를 집대성한 게 <프란츠 카프카>라 하겠다. 짧았던 생의 모자이크는 다소 전문적인 영역까지 진입한다. 그에게 큰 영향을 끼친 존재들 – 가족, 연인, 친구와의 관계를 놓치지 않는 한편, 현재의 시간과 카프카가 접목되기를 시도한 점이 눈에 띈다. 우울한 신비의 꺼풀을 떼어 내고 되살아난 카프카는 때때로 웃고 있다, 예상하지 못한 일이다. (이용철)"
51,Busan,아이콘,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82816&c_idx=414&sp_idx=&QueryStep=2,프랑수아 오종의 이방인,The Stranger,프랑수아 오종(François OZON),France,2025,122min,,,"베니스영화제 경쟁, 리메이크/원작있음, 사랑/연애/로맨스","프랑수아 오종은 알베르 카뮈의 『이방인』(1942)을 각색해 흑백의 아름다운 영상미로 1950년대 알제리를 섬세하게 재현한다. 카뮈가 그려낸 태양 아래 짓눌린 해변은—현실이자 은유의 공간인 그 불안한 세계—오종의 유려한 미장센으로 스크린에 되살아난다. 바로 그 해변에서 주인공 뫼르소는 명확한 이유 없이 한 아랍 청년을 향해 방아쇠를 당긴다. 프랑스 영화계의 젊은 스타 벵자맹 부아쟁은 자의식 없이 행동하고 자신의 행위조차 남의 일처럼 받아들이는 ‘이방인’ 뫼르소를 완벽하게 소화해 낸다. 카뮈 소설의 그 유명한 첫 문장 “오늘 엄마가 죽었다. 어쩌면 어제였는지도.” 대신, “아랍인 하나를 죽였다.”라는 주인공의 독백으로 시작하는 오종의 인상적인 각색은 관객을 어두웠던 프랑스 식민지 시대로 단번에 이끈다. 어머니의 장례식에서 눈물을 흘리지 않았다는 사실이 아랍인을 살해한 것보다 더 큰 죄로 여겨졌던 그 시대로. 오종은 그 모순된 도덕의 세계를 냉정하게 응시하며 ‘부조리’의 본질을 그만의 시각으로 조명한다. (서승희)"
52,Busan,아이콘,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82864&c_idx=414&sp_idx=&QueryStep=2,하우스 오브 다이너마이트,A HOUSE OF DYNAMITE,캐스린 비글로(Kathryn BIGELOW),United States,2025,112min,,,베니스영화제 경쟁,"여성 감독으로서 아카데미 역사상 최초로 감독상을 수상한 캐스린 비글로의 최신작은, 평화로운 아침 정체불명의 미사일이 미국 본토를 향해 날아가는 과정을 그린다. 백악관 참모들, 군 장성, 고위급 관료들이 우왕좌왕하는 사이 시계 초침은 째깍째깍 돌아가고, “플랜 B가 없는” 일촉즉발의 상황 속에서 신냉전 시대의 패권 다툼이 적나라하게 드러난다. <하우스 오브 다이너마이트>는 <허트 로커>(2009), <제로 다크 서티> (2012)와 마찬가지로, 캐스린 비글로 정치 스릴러 특유의 숨 막히는 긴박감에서부터 무기력한 허탈감까지 112분 동안 쉼 없이 몰아친다. “최선의 방어는 공격”이라며 세계 곳곳에서 군비 경쟁이 격화되는 현실을 녹여내, 놀라울 만큼 시의적인 작품을 완성했다. (박가언)"
53,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82781&c_idx=415&sp_idx=571&QueryStep=2,걸프렌드,Girlfriends,트레이시 초이(Tracy CHOI),"Macao, China / Taiwan / Hong Kong, China / Thailand",2025,101min,,https://www.youtube.com/embed/WgXPNRPEIlE?autoplay=1,"LGBTQ+, 성장영화/청춘, 여성","마카오에서 자라 대만에서 대학시절을 보낸 록은 현재 홍콩에서 자신의 두 번째 영화를 연출할 기회를 기다린다. 그녀의 파트너 베이 베이는 안정적인 삶을 원하고, 갈등하던 록은 자신의 과거로 여행을 떠난다. 안정적 토대 위에 안착할 수 없었던 록의 퀴어적 삶은 마카오, 대만, 홍콩을 가로지르는 여정으로 형상화되고, 록의 연애 관계는 불안정한 지반에서 흔들린다. 현재로부터 대학, 고등학교 시절로 거슬러가는 역순의 시간을 통해 감독은 과거 자신의 모든 선택과 마주침이 우리의 현재를 구성한다는 단순한 진실을 감각적으로 보여준다. 마카오, 대만, 홍콩을 경유하여 경력을 쌓아온 감독 자신의 자전적 경험이 반영된 것으로 보이는 작품으로 풋풋한 퀴어 로맨스를 선사한다. (홍소인)"
54,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82360&c_idx=415&sp_idx=571&QueryStep=2,말리카,Malika,나탈리아 유바로바(Natalia UVAROVA),Kazakhstan / Moldova / Ireland,2025,94min,,https://www.youtube.com/embed/0kjar4THklg?autoplay=1,"가족/아동, 성장영화/청춘, 여성","이혼한 엄마와 함께 행복하고 자유롭게 살고 있던 12세 소녀 말리카는 어느 날, 엄마의 연애 소식을 듣고 들이닥친 아빠로부터, 엄마가 재혼하면 말리카의 양육권이 아빠에게 넘어가게 될 것이라는 청천벽력과 같은 소식을 듣는다. 엄마와 함께 여름을 보내기 위해 시골의 할머니 집으로 가게 된 말리카는, 대가족과 자연 안에서 행복하고 즐거운 시간을 보낸다. 그러나 엄마의 재혼이 현실화되면서, 말리카의 불안도 고조된다. 카자흐스탄의 잉구셰티아계 소수민족이면서 보수적인 이슬람교도인 말리카의 가족들에게, 여성의 재혼과 양육권 문제는 전적으로 남성들의 의지에 달려 있다. 사춘기에 접어든 소녀 말리카의 실존적 불안은, 주체적이고 자유로운 듯 보이지만 결국 자신의 운명을 스스로 결정하지 못하는 엄마의 무기력감에 맞닿아 있는 것이기도 하다. 나탈리아 유바로바 감독은 아름다운 영상미를 통해 말리카의 고난과 성장의 서사를 솜씨 좋게 풀어냈다. (박선영)"
55,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82527&c_idx=415&sp_idx=571&QueryStep=2,모모의 모양,Shape of Momo,트리베니 라이(Tribeny RAI),India / Korea,2025,114min,,https://www.youtube.com/embed/I809atoVrP4?autoplay=1,"가족/아동, 여성","비슈누는 델리에서 일을 그만두고, 히말라야 근처의 고향 마을로 돌아온다. 아들이 자신을 두바이에 초청해 줄 날만을 손꼽아 기다리는 할머니, 다소 비효율적이지만 자신의 방식으로 집안과 마을 일을 꾸려오던 엄마, 시어머니 및 남편과의 갈등을 피해 친정으로 온 임신한 언니를 보면서 비슈누는 최선을 다해 이들에게 더 나은 삶을 제시하고자 노력한다. 어느 날, 건축가 기얀을 만나고 관계가 점차 발전하기 시작하면서, 비슈누의 마음도 복잡해진다. 외딴 산골 마을에 사는 여성 3대의 이야기를 풀어가는 <모모의 모양>은 비슈누의 감정의 변화를 세심하게 따라간다. 히말라야의 아름다운 자연을 배경으로, 평범하게 선한 사람들 속에서, 한 여성이 누구의 딸이거나 아내이거나 엄마가 아닌, 한 사람의 독립적인 인간으로 존재하는 것이 얼마나 지난한 일인지를, 영화는 비슈누가 맞닥뜨리는 일상의 작은 사건들과 사물들을 통해 섬세하게 그려낸다. (박선영)"
56,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82835&c_idx=415&sp_idx=571&QueryStep=2,어느 겨울 밤,If on a Winter′s Night,산주 수렌드란(Sanju SURENDRAN),India,2025,100min,,https://www.youtube.com/embed/FLGlYNW-jUY?autoplay=1,"2025 ACF 후반작업지원펀드 지원작, 가족/아동, 도시/도시화, 인권/노동/사회","새 집과 직장을 얻은 사라는 사랑하는 아비와 함께 델리에서의 행복한 생활을 시작한다. 전기요금에 집착하고 편견이 심한 집주인과 수시로 전화해 남동생 학비를 독촉하는 엄마가 아니라면 대체로 평화로운 일상이었다. 아비가 전시회와 세미나 비용으로 사라가 고향에 보낼 돈을 써버리기 전까지는 그랬다. 이방인과 딸들에게 결코 호의적이지 않고 부모로부터도 이해받지 못한 이 도시에서 사라와 아비에게 넉살 좋은 친구 사이먼과 다정하고 해맑은 고피카, 그리고 ‘노래’가 있어서 다행이다. 아늑한 방 한 칸 없어 연인과 이별한 사이먼이나 찬 비 내리는 겨울밤을 거리에서 보낼 위기에 처한 사라와 아비, 마음의 고향을 잃은 고피카는 모두 각자의 이유로 ‘홈리스’의 계절을 보내고 있었다. (최은)"
57,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82001&c_idx=415&sp_idx=571&QueryStep=2,올 그린스,ALL GREENS,고야마 다카시(KOYAMA Takashi),Japan,2025,119min,,https://www.youtube.com/embed/Mn-pmspfJaw?autoplay=1,"성장영화/청춘, 코미디/유머/블랙코미디/풍자","조용한 시골 마을의 생활은 한적하다 못해 따분하기까지 하다. 히데미, 야구치, 이와쿠마, 세 여고생은 각자의 꿈을 꾸면서, 언젠가 지겨운 고향을 탈출할 궁리를 하고 있다. 래퍼를 꿈꾸는 히데미는 어느 날 예측하지 못한 사건에 휘말리게 되고, 탈출을 도와줄 위험한 물건을 손에 넣게 된다. 세 여고생은 훔친 물건으로 돈을 벌어서 최대한 빨리 마을을 빠져나가자는 황당무계한 계획을 세우고, ‘올 그린스’라는 이름의 동호회를 만들어 학교 안에서 비밀스러운 일탈을 하기 시작한다. 이들의 위험한 계획은 무사히 성공할 수 있을까. <올 그린스>는 불투명한 미래 앞에 흔들리는 십 대 청소년의 고민을 경청하면서, 성장통이라는 이름 아래 그들이 겪는 꿈과 불안을 유쾌하게 담아낸다. (문주화)"
58,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=78035&c_idx=415&sp_idx=571&QueryStep=2,"콕콕콕, 코코콕",Kok Kok Kokoook,마하르시 투힌 카시아프(Maharshi Tuhin KASHYAP),India,2025,62min,,https://www.youtube.com/embed/wiAxVjPPva4?autoplay=1,"도시/도시화, 사랑/연애/로맨스, 심리/미스터리/서스펜스/스릴러, 인권/노동/사회","닭 장수인 누르는 애지중지하는 자신의 오토바이에서 사고 흔적을 발견한다. 혹시 전날 마을에서 일어난 뺑소니사고와 관계있나 하여 오토바이를 빌려갔던 사람들에게 물어보지만 이방인이며 무슬림인 누르는 그들에게 대화 상대조차 아니다. 장관의 인척이 피해자인 이 사고로 경찰이 점점 압박해오는데, 남수단 난민인 아베베는 너의 아기를 갖고 싶다며 누르를 따라다닌다. 카프카적인 감성과 신화적인 상상력이 만난 이 작품에서 세상은 자주 누르 어깨에 앉은 닭의 시선으로 보인다. 마하르시 투힌 카시아프는 재앙에서 홀로 남아 살아야 할 이유를 찾아 분투 중인 소수자에 주목했다. 닭이 멸종을 피해 변신한 위대한 공룡이라면, 오토바이가 착취와 억압을 피해 몸을 숨긴 연인이라면, 세상이 그들에게 조금 더 견딜만한 것일 수 있을까. (최은)"
59,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82661&c_idx=415&sp_idx=571&QueryStep=2,쿠락,Kurak,"에르케 주마크마토바, 에밀 아타겔디에프(Erke DZHUMAKMATOVA, Emil ATAGELDIEV)",Kyrgyzstan / Switzerland / Serbia / France / Luxembourg / Netherlands / Italy,2025,89min,,https://www.youtube.com/embed/Ji5qXSJMWo0?autoplay=1,"여성, 인권/노동/사회","영화는 2020년 비슈케크에서 열렸던 여성들의 시위를 보여주는 뉴스 화면으로 시작된다. 여성 인권을 위한 시위는 이를 반대하는 남성들의 폭력적 개입으로 위기에 처하며, 방관하던 경찰들은 시위하던 여성들을 체포하기 시작한다. 키르키스스탄 여성 인권의 현재를 상징하는 현실의 장면에서, 영화는 픽션의 세계로 넘어가 두 젊은 여성의 스토리를 중첩해 보여준다. 비밀리에 웹캠 모델로 일하는 메예림과 이제 막 연애를 시작한 나르기자의 서사가 진행되는 가운데, 여성인권을 주제로 한 전시, 행위예술, 각종 시위 등을 보여 주는 아카이브 필름이 교차되면서 이들이 처하게 되는 극한의 상황이 맥락화된다. ‘조각보’를 뜻하는 키르키스스탄어 ‘쿠락’이 상징하는 바처럼, 이 영화는 메예림과 나르기자 뿐 아니라 영화에 등장하는 다양한 여성들의 목소리들이 거대한 억압의 카르텔을 뚫고 조각조각 맞물리며 하나의 서사로 직조되는 과정을 힘 있게 그리고 있다. (박선영)"
60,Busan,비전 - 아시아,https://www.biff.kr/kor/html/program/prog_view.asp?idx=79278&c_idx=415&sp_idx=571&QueryStep=2,타이가,Tiger,안슐 차우한(Anshul CHAUHAN),Japan,2025,127min,,,"가족/아동, LGBTQ+","남성 전용 마사지 숍에서 일하며 게이 포르노 오디션을 전전하던 타이가는 어느 날 아버지가 위독하다는 소식을 듣고 고향으로 향한다. 아버지는 아들에게는 집을, 딸에게는 치과 진료소를 물려주려 하지만, 결혼하지 않았고 가족도 없다는 이유로 누나는 타이가의 상속 자격을 부정하며 아웃팅을 빌미로 위협한다. 오랜만에 만난 결혼한 친구, 그리고 어린 조카를 돌보는 시간 속에서 타이가는 자신도 누군가의 ‘가족’이 되고 싶다는 마음을 깨닫게 되고, ‘우정 결혼’을 통해 자신만의 방식으로 가족을 꾸릴 방법을 모색한다. 어머니의 죽음 이후 어디에도 속하지 못한 채 떠도는 삶을 이어가던 타이가는, 늦은 깨달음처럼 자신이 뿌리내릴 수 있는 장소, 사랑을 주고받을 수 있는 존재를 간절히 바란다. 포르노 스타로서 성공이 눈앞에 다가온 바로 그 순간, 그에게 닥친 절체절명의 소외감은 더욱 쓰라리고 아프다. 영화는 한없이 적대적인 세상과 투쟁하고, 상처 입은 자신과 화해하는 타이가의 여정을 진솔하게 그려내며, 소수자의 삶을 단순히 극적인 장치로 소비하지 않기 위해 끝까지 사려 깊은 시선을 유지한다. (박가언)"
